Bandit,Reward,Algorithm
3,4.187387473408062,ThompsonSamplingBandit
3,2.262145397608049,ThompsonSamplingBandit
3,3.6997476904240276,ThompsonSamplingBandit
3,3.1301114301616026,ThompsonSamplingBandit
3,2.179427629103534,ThompsonSamplingBandit
3,4.115590786037333,ThompsonSamplingBandit
3,3.217410164333369,ThompsonSamplingBandit
3,1.5528190396659318,ThompsonSamplingBandit
3,2.3726416118194447,ThompsonSamplingBandit
3,2.9533784506083567,ThompsonSamplingBandit
3,4.5373605993637645,ThompsonSamplingBandit
3,4.2446231322072805,ThompsonSamplingBandit
3,3.249442498348193,ThompsonSamplingBandit
3,3.2058348127118963,ThompsonSamplingBandit
3,2.304532752838911,ThompsonSamplingBandit
3,3.234426141858897,ThompsonSamplingBandit
3,4.655807859547408,ThompsonSamplingBandit
3,4.96141462096795,ThompsonSamplingBandit
3,4.5160621476736305,ThompsonSamplingBandit
3,2.427078828531275,ThompsonSamplingBandit
3,5.7099791097949995,ThompsonSamplingBandit
3,3.65137156789021,ThompsonSamplingBandit
3,4.788116767312115,ThompsonSamplingBandit
3,1.706835782233727,ThompsonSamplingBandit
3,2.937236164542121,ThompsonSamplingBandit
3,2.911731712287591,ThompsonSamplingBandit
3,3.2649745513020503,ThompsonSamplingBandit
3,4.686302435977386,ThompsonSamplingBandit
3,5.512109327255638,ThompsonSamplingBandit
3,2.7733599470052166,ThompsonSamplingBandit
3,3.3622419676061264,ThompsonSamplingBandit
3,4.983985716940171,ThompsonSamplingBandit
3,3.7513058662876664,ThompsonSamplingBandit
3,3.9330946020116513,ThompsonSamplingBandit
3,3.3864842791485374,ThompsonSamplingBandit
3,4.879054641798808,ThompsonSamplingBandit
3,4.429577159757128,ThompsonSamplingBandit
3,4.459168496839749,ThompsonSamplingBandit
3,4.721079475057129,ThompsonSamplingBandit
3,2.922876168970185,ThompsonSamplingBandit
3,4.804056374443191,ThompsonSamplingBandit
3,5.561031205802769,ThompsonSamplingBandit
3,5.292056052549904,ThompsonSamplingBandit
3,3.281746044063509,ThompsonSamplingBandit
3,2.7390470876854325,ThompsonSamplingBandit
3,4.737244026850823,ThompsonSamplingBandit
3,3.275846420708648,ThompsonSamplingBandit
3,4.6828620516785024,ThompsonSamplingBandit
3,2.495811228691656,ThompsonSamplingBandit
3,3.474378072844724,ThompsonSamplingBandit
3,3.4294629850844234,ThompsonSamplingBandit
3,2.802987221616392,ThompsonSamplingBandit
3,4.528519422922353,ThompsonSamplingBandit
3,4.904137792891465,ThompsonSamplingBandit
3,3.662886895074408,ThompsonSamplingBandit
3,5.017095425369436,ThompsonSamplingBandit
3,3.541845604015526,ThompsonSamplingBandit
3,2.259182041412822,ThompsonSamplingBandit
3,4.036054842845503,ThompsonSamplingBandit
3,3.2209867001995174,ThompsonSamplingBandit
3,3.1532829352658402,ThompsonSamplingBandit
3,4.413683568555357,ThompsonSamplingBandit
3,4.000348173046843,ThompsonSamplingBandit
3,4.351402658362372,ThompsonSamplingBandit
3,4.849268106579132,ThompsonSamplingBandit
3,4.919448234286933,ThompsonSamplingBandit
3,2.4724400600668788,ThompsonSamplingBandit
3,3.804833236089146,ThompsonSamplingBandit
3,5.107704359676053,ThompsonSamplingBandit
3,2.835615489384279,ThompsonSamplingBandit
3,3.372628436082826,ThompsonSamplingBandit
3,5.350069860585979,ThompsonSamplingBandit
3,4.352870881408466,ThompsonSamplingBandit
3,2.7243746549332597,ThompsonSamplingBandit
3,3.663746166636978,ThompsonSamplingBandit
3,3.9368943058200387,ThompsonSamplingBandit
3,3.0455564266006454,ThompsonSamplingBandit
3,3.9275599063124593,ThompsonSamplingBandit
3,4.617185235654478,ThompsonSamplingBandit
3,3.790549440713306,ThompsonSamplingBandit
3,3.781211287378051,ThompsonSamplingBandit
3,3.4917083193061784,ThompsonSamplingBandit
3,4.744120680096842,ThompsonSamplingBandit
3,5.669326588171983,ThompsonSamplingBandit
3,3.4877084039711637,ThompsonSamplingBandit
3,3.598062796957474,ThompsonSamplingBandit
3,3.974901643534214,ThompsonSamplingBandit
3,4.5082809455599,ThompsonSamplingBandit
3,4.015093081953601,ThompsonSamplingBandit
3,3.6327342498283444,ThompsonSamplingBandit
3,4.528225253114556,ThompsonSamplingBandit
3,4.428960162153664,ThompsonSamplingBandit
3,3.337277474067709,ThompsonSamplingBandit
3,4.894481741179064,ThompsonSamplingBandit
3,4.384081348525824,ThompsonSamplingBandit
3,4.169512892166046,ThompsonSamplingBandit
3,3.7698721760883176,ThompsonSamplingBandit
3,4.749293805171028,ThompsonSamplingBandit
3,2.489028594537386,ThompsonSamplingBandit
3,3.7947898485995424,ThompsonSamplingBandit
3,3.5871711661943175,ThompsonSamplingBandit
3,3.4666654632836513,ThompsonSamplingBandit
3,4.707984047615296,ThompsonSamplingBandit
3,4.07739412974633,ThompsonSamplingBandit
3,4.686098814296665,ThompsonSamplingBandit
3,4.8932225920185095,ThompsonSamplingBandit
3,5.439165874768796,ThompsonSamplingBandit
3,3.593054038165765,ThompsonSamplingBandit
3,5.266701676331463,ThompsonSamplingBandit
3,4.919938812591971,ThompsonSamplingBandit
3,3.895445044398404,ThompsonSamplingBandit
3,3.376050194098132,ThompsonSamplingBandit
3,4.579081166580552,ThompsonSamplingBandit
3,3.9617635261735216,ThompsonSamplingBandit
3,3.977197929149289,ThompsonSamplingBandit
3,4.8996813353407,ThompsonSamplingBandit
3,2.854152561285532,ThompsonSamplingBandit
3,4.329946758666571,ThompsonSamplingBandit
3,2.7766931886301043,ThompsonSamplingBandit
3,2.648225262203092,ThompsonSamplingBandit
3,2.274013498995907,ThompsonSamplingBandit
3,3.3879366016558707,ThompsonSamplingBandit
3,6.6461304558755625,ThompsonSamplingBandit
3,4.464606176960936,ThompsonSamplingBandit
3,4.641238414663724,ThompsonSamplingBandit
3,3.7382955067242856,ThompsonSamplingBandit
3,5.152117451234922,ThompsonSamplingBandit
3,4.584636340633037,ThompsonSamplingBandit
